Comment,Class
很好用，比之前的牛二快多了！只是那个侧屏并无多大用处，跟本用不着！,1
很好用！一直到现在才来评价！比苹果6好用多了！拍照也很好！只是拿在手上用的时候侧屏容易误操作！全五分吧！,1
很好的一部手机 ，很漂亮 也很快。一次不错的购物，送的东西也蛮多！ 不错不错 特别感谢 客服 蔡依林 和美嘉，哎哟 不错哦,1
很好的东西，绝对的正品，多次过来购买手机了，下次还是三际数码。。。?,1
很好的宝贝，买家还送了充电宝，蓝牙耳机，超级划算的说,1
很好的手机，全五分。,1
很好的手机，店家发货很快,1
很好的手机，我用过的最漂亮的手机！,1
很好的手机，操作很爽，感谢客服柳岩的解说和帮助,1
很好的手机，正品，在满街的苹果机里独树一帜。,1
很好的手机，特意用了一周才来评价的。店家很热情，送的赠品特别好。无线电板，蓝牙耳机，蓝牙自拍杆，原装手机套，真的是实用啊。不像一些商家赠品一堆，基本都得扔掉。感谢店家，如果有好的活动还会继续光顾\n另外有个问题，全国联保这个功能需要什么特殊凭证么。只是带着发票就可以了么？,1
很好的机子  就是钢化膜不是曲面的  再一个就是送的手机套的颜色 不怎么和我意思哈 送的移动电源很给力 充电板虽然不是原厂的  不过使用效果还是不错的,1
很好看，也很灵敏，应该是正品，一直相信三际，就是电池用很快,1
很好看，就是没有送贴膜 无线充电器是黑色的,1
很好看！,1
很好看的手机，双4G够大，给力,1
很好送的东西多,1
很开心！倍耐！,1
很快，不错。卖家服务不错，用后评价。,1
很快很好,1
很快收到了评价晚了。东西还不错有赠品，偶尔也会死屏，不知什么原因。,1
很惊艳的一款手机，赠送的外壳很漂亮但就是感觉硌手，无线充电很方便。买曲面屏就是图新鲜，习惯了跟平面没有什么突出之处，准备回归NOTE5。物流真是太慢了，也许是受到阅兵的影响，但是几天没有动静，最后催了顺丰，在到达本市后很及时的优先配送。,1
很愉快的一次购物，正品，很满意给5\n分好评!,1
很时尚的一次购物！,1
很是喜欢好看好用,1
很有质感 看起很高级,1
很棒    很趁手   好用   已经第二次买了    很棒,1
很棒，单就工艺而言已经不是苹果一家独大了，如果能在这个手机上装ios的系统，那iphone6的配置真不够看的了,1
很棒，非常好，手机也帅呆了，之前都是看现在终于收到了，试用了两天，除了电池不给力，其他都没问题，商家太棒了，送了n多东西，值得赞一下！！给力给力真给力！！,1
很棒！so beautiful ！,1
很棒！很喜欢！,1
很棒啊比我想象的要好,1
很棒的手机,1
很棒的手机，赠品超多，很实用。,1
很满意,1
很满意,1
很满意,1
很满意 礼品也很喜欢,1
很满意，是正品，发货也很快，大家可放心购买，我是给妹妹买的，妹妹很喜欢,1
很满意，顶，顶,1
很满意！,1
很满意！用着太有面子了高大上啊！东西送的也挺多！挺值得的！就是客服说话太硬了,1
很满意！给妹妹的礼物！她很喜欢！林允儿全五分哦！好评！,1
很满意。手机是正品。卖家送了好多东西。满意。,1
很漂亮,1
很漂亮，做工精致，手感也很不错，就是没抢到耳机是个悲剧,1
很漂亮，其它没什么优点！就是看中这个颜色了！顺丰超快的！,1
很漂亮，原封包装。电量和发热都能接受，唯一缺点就是内存占用太多。不知如何是好,1
很漂亮，同事看到 都喜欢，恩 客服态度好 很耐心，我问了很多问题都一一回答，快递也很快，顺丰给力，而且快递信息特别有意思，称我为皇上，还用那种臣子的口气写信息 有意思 必须好评，上传图片太麻烦 我就不上传了哈,1
很漂亮，套餐里的东西也？很实用，帮老公买的他很满意,1
很漂亮，很满意,1
很漂亮，赠品非常喜欢。很好,1
很漂亮，配件很全，考虑周到。,1
很漂亮买了两台,1
很漂亮啦，颜值爆表,1
很漂亮很快,1
很漂亮的一款机子，顺丰物流稍稍慢了吖，机子我怎么觉得网络不怎么好吖，经常是1X网络，4G的不太好,1
很漂亮的手机,1
很漂亮的手机，不过是送人用的，啥时候自己也买个用用,1
很漂亮的手机屏幕太好了非常满意物流也很快送的东西也很好很满意,1
很牛的手机，配件也给力，绝对好评。,1
很神奇的膜，又买了张,1
很给力的一次购物、下次还会来买的。程小雨服务很满意、?,1
很赞的手机，我喜欢。会一直关注的\n[李冰冰全5分],1
很酷,1
很酷，很帅气。非常满意，用的很合适，再体验几天追评，比想象的好很多,1
很酷的手机，也很炫～,1
心仪已久的机子 果不出所望  就是物流中转比预想的慢了点,1
必须五星，相当棒,1
必须满分好评，三星官方旗舰店就是不一样，服务很好，赠品有问题都给顺丰包邮换了新的，机器非常棒，面对6S无压力，作为多年的三星粉的说这次不论机器还是服务都很满意，那些差评估计都是水军恶语中伤的,1
忘了好评，机器已经用好多了，手感特别好，是正品,1
忙着没顾上评论。手机质感确实提升不少，玩游戏没得说，不过安卓系统卡的问题还是存在。手机性价比还是很高的，电池续航也还可以，没想象中费电?,1
快！,1
快得超乎想象，昨天买今天到，\n应该是正品看着很不错啊，很喜欢，送我好多东西啊(⊙o⊙),1
快递一天就到了，很赞，只不过包装被打开过，客服说是发出的货里面会有10％打开检查，无所谓了，用几天看看手机怎么样，再追评，,1
快递倒是很快，两天就到了，等了很久拉，现在用上感觉超爽，希望不会出现网上说的那些问题。安以轩全五分！！！,1
快递员很给力，我把地址中的门牌号写错了，呵呵!,1
快递太给力了  客服也有耐心 宝贝还是真品绝对好卖家,1
快递很快，宝贝应该正品还没有用！应该可以吧！,1
快递很快，手机很漂亮，就是没有看出来手机上贴没贴膜，手机的正面左上角有一个彩色的红标。是三星带的还是天猫店贴的不知道。客服不清楚。还是5分。,1
快递很快，程小雨全5分呢~！,1
快递很给力，手机还行吧，运行速度没实体店的快好像，电池是缺陷，其他还可以。没去验证是否行货，待追加评论。,1
快递很给力，第三天就到了。送了一大推东西感觉还行，手机验证了是正品的。赞一个！！,1
快递是真快，是原装未拆封的，是电信4g全网通手机，很满意这次购物。,1
快递是真快。  一如既往的  五星 好评。,1
快递特别给力，手机颜值很高，目前除了电量问题没有发现其他问题,1
快递送过来装手机的盒子被人开封过，问过卖家说是抽检10%开封，偏偏抽到的是我让人觉得很不爽，到三星售后服务去验证机子是正品，用了几天也没什么毛病，就是无线电时容易发热，看在机子用起来比较流畅份、没什么瑕疵的份上就给个全5分，有待继续验证追加评价的。,1
快递速度快，赠送附件多，机器还不错，男人用稍显小点，配的金色的手机翻盖套实在不敢恭维，那颜色&hellip;&hellip;，客服汤唯全5分好评！,1
快递速度真心给力，手机不错五星好评。,1
快递非常给力，头一天买第二天下午就到了，手机也非常棒，全新机是正品,1
怎么说呢，东西好看大方，很有面子，经过下午测试没发现电池特别发热的情况，操作流畅，界面好看，验机是正品，目前正在试用，回头追评，物流给力，下单到拿到货20小时，特别感谢客服宋佳，服务热情，全五分,1
性价比很高,1
总体上可以。,1
总体好评。有些疑问，详见旺旺记录。,1
总体来说，这次网购还是很满意的吧，虽然有点小问题但是最后并没有什么影响，图呢，其他买家都已经上的差不多了！就不再麻烦了啦，最后李小冉5分妥妥的。,1
总体来说不错， 就是S6EDG耗电太快了， 然后对卖家服务感到一般感觉不是很懂 只管卖 问什么都叫自己去专卖店问。\n用软件测了是正品！\n就是电量用的太快了,1
总体来说不错！包装的很好！发现个小瑕疵，左右两侧的屏幕黑边宽度不一样，左侧黑边比右侧黑边要宽一点点，但只是0.几毫米级的。,1
总体来说很满意的说。买手机之前都要往坏处想。不过s6给我太大惊喜。无法徐永杰语言形容，真心不错的一款手机。反正是仁者见仁，智者见智。,1
总体还可以,1
总体还行，正在试用中,1
惊艳，好用,1
想当棒的商家！正品行货！发货速度很快！赠品也都是质量非常好的产品！并且分期费用免息！下次还会再来！,1
感觉不错，很喜欢，客服很满意尤其是小棋【莫小棋全5分】好评,1
感觉不错很好用,1
"感觉也就那么回事,装个QQ 微信运行内存一直在80以上,清理一下依然是65以上,送的东西更是无语啊,什么钢化膜,贴的就一个中间,送了干什么呢? 外壳,连盖都盖不牢,一直翘起在哪里,套上去是影响使用,拿到手的手机,封条竟然都是打开了的,这点很不舒服,说什么检查品,好牵强的理由...",1
感觉很好，用了几天，是正品，送了一大堆东西。感觉别苹果好看，高大上,1
感觉是正品，挺好的,1
感觉林允儿服务不错，【林允儿全5分】,1
感觉用着不错，但是我也是不懂，买的时候不是这个价，买完降了600！(⊙o⊙)后面会再来追加评论的。,1
感觉还不错 挺喜欢这家店的 赠品比较多,1
感觉还不错，试用两天在追评。,1
感觉速度挺快的，快跟上苹果?了,1
感谢售货员张惠妹,1
感谢送的好多礼物，十分感谢,1
我一直用着三星手机，这一款的S6真是给力，用了两天感觉很好使！,1
我买到的S6还是可以的，是正品。但S6的一个手势解锁功能是废掉的，不能用的。找了售后，服务很好，但是没有解决。（系统登记上去吧，把保修服务开启）,1
我买的最喜欢的一部手机,1
我喜欢这款机型不知道别人可喜欢。卖家送很多东西，我很满意,1
我是三星粉很喜欢这款，电池2天一定要冲电，机子反应也很快，电话较容易&middot;发&middot;热。试了几天很喜欢，价格和我们这4S店一个价。5分了。,1
我用了9天了 还不错..颜色很漂亮...赠品也多..之前还在担心是不是正版的机子...一拿到机子就跑去三星的营业厅去鉴定..他们说这是真的.我一听是真的 我就放心了..速度很快.拍照很牛..港货也贵.我还特地的去了解了一下..发现大陆行也就是贵过港版600左右..而且没有赠品...我果断选择了大陆行的 赠品的价值都值600左右了 无线充电器299..蓝牙耳机200..还有手机壳等等等等...超值..而且大陆行还全国联保...港货就不知道保不保了..反正选择大陆行是对了.....超值,1
我的金色收到，太漂亮了，颜值非常好，送了一大堆的东东，还是不错的，说明三际确实非常用心，客服也是相当的负责，态度很好。大大的赞一个。,1
我老公说挺好的,1
我觉得很不错，很喜欢,1
我这款手机我是用了很久才来评价的，当初的赠品很多唯独无限充电不是三星品牌的但是也很炫带彩灯，发过来手机已经激活了！我再次从新激活，系统很流畅，颜值很高我买的是曲面屏，分期付的避免老婆跟我吵架呵呵！比苹果好用我之前用的5S 流畅度和反应没这款好，最主要的是苹果是真安全不担心被中毒，浏览各种网都没问题，电池不定用，s6电池挺耐用的最主要是充电快，现在的系统优化也不错，大小刚刚好，note3太大拿起来放口袋老是不舒服，我用过的手机note3很流畅，s6更流畅没那么多碎片我从不装360，这就发的是真正大陆版可以选择！还送了冲电宝！立像为证！,1
戚薇全五分,1
所有的一切都5分，因为所有都很好，客服妹妹我手机丢了，记不住是谁为我服务的，还是想说声谢谢了！,1
所购宝贝&ldquo;三星S6edge-64G铂色金&rdquo;，我今天上午收到的，通过试用一下午，手机的各项指标和性能与商家描述一样。商家服务态度好，发货速度快。物流也很给力。感谢商家送的（礼品也是正品）礼品！,1
手感不错，送的壳一般,1
手感很好，很薄，速度很快，非常满意,1
手感很好，比苹果6 Plus高大上，特别是曲面屏，立体感很强，许多苹果6没有的功能它都有了，还有那移动，电信双4G特别适合我，应该是当前安卓手机中的机皇,1
手感超出预期，外形也已做到极致了，非常棒的一款产品,1
手机，非常不错，戚薇5星。是正品，谢谢商家。,1
手机\n挺不错的就是送的手机膜和皮套太水  我还要自己配  偶尔有死机情况。,1
手机1没说的，舒服完爆苹果6,1
手机26号收到，试玩了一天，也验证了是真货，大赞，送的东西也喜欢！也谢谢客服的耐心解答（戚微全5星）,1
手机一个棒，正规行货，卖家服务也热情，好评?,1
手机一收到，正在试用。唯一就是收到时是开封的，这点不怎么满意，不知道里面的配件换了没有。手机是今年六月五号生产摸。目前没有发现什么问题，试用以后再说,1
手机一般发热速度非常快。,1
手机一般广告太多了,1
手机上午八点多收到的，很给力，特意用了一小天来评论的，手机太完美了，我觉得胜过我的苹果6，老板送的东西我也一一试了一下都很好，绝对值得购买，好手机推荐给大家，特别感谢客服张惠妹，这几天耐心的解答，么么哒，全五星。,1
手机不能空运，从山东到新疆顺疯走了整整一个星期。手机用了半个月，没发现什么毛病，运行流畅，拍照那叫一个清楚，夜景也很给力。套餐里的东西全都有，小半箱，还挺沉。,1
手机不重，颜色很正，手感真的不错，就是听筒声音有点轻，卖家送的小物件也算满意,1
手机不错,1
手机不错,1
手机不错,1
手机不错,1
手机不错 就是玩会儿游戏 烫的很 手机膜是还没有s6那种还是说就那样呀 都不敢贴 太怪了,1
手机不错 很喜欢,1
手机不错 态度不错 款式好看 送了赠品 整体来说还是可以的，手机很漂亮，再说说这个三星机，内存占用真大啊，3G的内存开机就80%左右了，剩下为数不多的内存可用，但是运行还挺流畅，再一个电池掉电也快，但是用的充电器充电也挺快，无线充也很拉风，很方便，在家不用手机的时候就放无线充上，有电话随手就接了，挺方便！,1
手机不错 态度不错 款式好看 送了赠品 整体来说还是可以的，手机很漂亮，送了很多赠品，胡一菲等服务也很好，送的自拍杆有问题，后来给补发了一个，再说说这个三星机，内存占用真大啊，3G的内存开机就80%左右了，剩下为数不多的内存可用，但是运行还挺流畅，再一个电池掉电也快，但是用的充电器充电也挺快，无线充也很拉风，很方便，在家不用手机的时候就放无线充上，有电话随手就接了，挺方便！,1
手机不错 态度不错 款式好看 送了赠品 整体来说还是可以的1,1
手机不错 手感很好 很薄 送的赠品很多 收到货用了几天才来评价的 很好 没有一点问题,1
手机不错 是我爱人喜欢的颜色,1
手机不错 是行货,1
手机不错 服务很好 很酷炫 沈佳宜全5分 就是钢化膜有点小,1
手机不错 正品行货 物流速度 赠品给力 （黄圣依全5分）,1
手机不错 货已收到 很快 本人很喜欢,1
手机不错 赠品超多 都是喜欢的。哈哈。杨紫全五分哦。么么哒还会光顾的,1
手机不错，【李小冉，程小雨，张歆艺，高圆圆，这几个客服都很好，全5分】,1
手机不错，三星旗舰，外观漂亮，配置顶级。就是安卓系统自有的通病，会卡顿。。。 卖家不错，赠送很多东西，服务也行。,1
手机不错，不错，漂亮的不行，喜欢，李小冉5分,1
手机不错，与我想像一样。,1
手机不错，五分好评\n发热挺大，流畅度一般，\n屏幕亮丽，亮度不足\n拍照挺快，噪点挺多\n声音挺大，音质一般,1
手机不错，但是收到时盒子是割开的，开机没有欢迎画面，说是抽样测试&hellip;&hellip;发的膜是曲面屏的，丫小一圈，联系客服后又给发了一个。不知道是确实没有这个配套的还是卖家太马虎，竟然还是小一圈的。看在店家做生意不容易，态度也不错的份上，给个好评吧,1
手机不错，但是送的贴膜不但不是曲面的，还比屏幕小太多，真不知道商家是怎么搞的！,1
手机不错，但贴膜好别扭！没有全覆盖的膜。另外，买手机时我选则的分期付款，可是出帐单时怎么是全款？也不知该怎么查询当时的交易信息？,1
手机不错，但连接wifi有问题，有时固执连不上，原因未知，要咨询。另外，手机电话时网络，还不是真正双卡双待，比S5差很多！纠结的很！,1
手机不错，使用两天后才来评价，各项功能正常，赠品也很实用，三星的手感终于有所提升，美中不足是电池不耐用，刷微博、微信，不玩游戏，坚持不到1天，店家发货也较快，值得推荐！,1
手机不错，使用中，赠品也多，都挺实用的，客服高圆圆服务全5分，满意。物流超快，第二天下午就收到了,1
手机不错，反应也够快。送的东西也多。用了一段时间在过来评价。不好意思。,1
手机不错，发货也很快，但赠品其实是加价搭赠，,1
手机不错，发货也很快。赠品很多，多亏送了剪卡器，否则还要去营业厅剪卡了。金色皮套真的很难看啊！,1
手机不错，唯一缺点就是电池太不耐用了&hellip;&hellip;里面的配件感觉做工粗燥，手机还是很不错的,1
手机不错，在用,1
手机不错，外观很好看，运行速度快，赠品也有那么多，三际数码官方旗舰店很好！！,1
手机不错，套餐也实惠，就是送的膜太小了,1
手机不错，好用 ，只是我的手机卡有点大，到营业厅去换 了一下，就好了。送的贴膜有点窄。,1
手机不错，客服应采儿服务态度好，效率高，很满意的一次购物，五分好评。,1
手机不错，尤其是外观，就是送的钢化膜只能护住中间的那部分，还不如不贴。其它的还要进一步体验。,1
手机不错，就是改价频率太大,1
手机不错，就是比较费电,1
手机不错，就是没有拍到绿色,1
手机不错，就是电不抗用，但整体还是挺好的,1
手机不错，就是这个铂金色实在一般，有点后悔没要白色或黑色咯！！！！,1
手机不错，就是送的皮套不是三星原装智能皮套，林妙可李小璐陈乔恩服务都不错都给5分啦,1
手机不错，就是送的膜配不上。,1
手机不错，就玩时烫手，充电也会烫。赠品很多，剪卡器很廉价，蓝牙耳机也一般。至于手机是否正品目前没鉴定。,1
手机不错，希望一直完美下去,1
手机不错，待机时间要是能长点就好了。客服也不错。吴千语全五分。,1
手机不错，很好看，速度也不错，很好,1
手机不错，很满意,1
手机不错，很漂亮，是正品！非常喜欢！送的大礼包也超合适，下次还会来,1
手机不错，手感好，显档次，速度也快，就是电池不耐用,1
手机不错，手感很好，速度快，美中不足开机系统内存占用太高。其它都符合三星旗舰身份。,1
手机不错，手感挺好。卖家送的礼物太多了好多惊喜。,1
手机不错，挺好哒，喜欢,1
手机不错，无线充电很方便！没有买错！,1
手机不错，是原装的，赠品也很好，出货速度再快一点就更完美了。,1
手机不错，是正品，送的东西也很好，很满意、,1
手机不错，有一种小巧精致的感觉，戴上皮套，从侧面看很漂亮！朕心甚慰！赐尔等鸩酒一杯！速来谢恩！,1
手机不错，服务不错，就是手机发热现象明显一些,1
手机不错，服务不错，物流快，有赠品，性能不错,1
"手机不错,服务不错,郭采洁全五分",1
手机不错，服务态度相当的好！,1
手机不错，样式漂亮用惯了苹果?刚开始有些玩不转。习惯就好多了。卖家送了好多东西。还不错,1
手机不错，桂小姐也很好。,1
手机不错，正品带发票！商家送的东西挺多，挺满意。有机会还会光顾,1
手机不错，毕竟三星旗舰机，后面套个壳就不用担心摄像头凸起，系统很流畅，软件从三星商店下载，其它非官方版很多不支持64位系统，最后：蓝色绝对装逼利器,1
手机不错，物流太慢,1
手机不错，看着非常好看，用着舒服，电量消耗有点快，送的皮套一般，移动电源可以,1
手机不错，真心反应快，之前一直用果牌，感觉是街机了不如换这款曲屏好！本人觉得发热现象不是很严重用的都不觉得烫，玩游戏也是温温的感觉。重点拍照功能真心强大 ??,1
手机不错，绝对原装正品,1
手机不错，膜不是全屏不太好看，无所谓了，自己买个，总体质量客服物流都不错,1
手机不错，赠品也多，孙燕姿全5分,1
手机不错，跟我的note3一比小巧很多，显示很清晰，拍照那叫一个清晰，就是电池不是很耐用，一天啥也没干居然耗掉百分之五六十，自启软件不能关闭看来还需摸索，，，然后开始表扬卖家：大晚上十点钟定的结果卖家大晚上就发货了，收到了好大一包东西，有充电宝啦自拍杆啦巴拉巴拉﹉你们的钢化膜小了一点点屏幕盖不住，手机套也太难看了，不过都是送的就算了，卖家棒棒哒&hellip;,1
手机不错，运转速度比以往机型快，自身没别的机型那么多自带软件，客服态度很好，很遗憾无线充电器的颜色很机子不一样了~~,1
手机不错，还在研究中，卖家王心凌全五分，,1
手机不错，这次是多次从该处，购入机子。,1
手机不错，送了一堆东西，不是很实用，取卡针是断的，千语不错,1
手机不错，送的东西比京东的好，毕竟是三星旗舰，各方面没的说，虽然性价比是不高，但是确实是最好的安卓手机,1
手机不错，送的皮套太土了，金黄色的，不敢恭维！多大几个字的原装充电，结果详情里很小几个字说明非原装，有点忽悠人。,1
手机不错，送的钢化膜太小，发货比较慢。,1
手机不错，速度很快，也没发现发热严重的情况,1
手机不错，速度很快，我个人不太喜欢苹果手机，支持三星，卖家态度很好，值得点赞。,1
"手机不错,速度挺快，配件也不错，是正品。",1
手机不错，造型挺潮的，很好,1
手机不错，非常漂亮， 很流畅 ，很满意。,1
手机不错，章子怡全5分。,1
手机不错、很满意。剪完卡手机就不能用了，现在未注册网络。可能是剪卡的问题，物流很快 很惊喜。希望下次再来买货能提高一下发货质量。 送的手机膜 不太合适 希望商家能注意一下,1
手机不错！,1
手机不错！就是没赠膜有点伤心！~ 还得自己去买~~,1
手机不错！挺好的！一直用三星！杨紫和戚薇都五分！！！！,1
手机不错！是正品行货！老板很好！谢谢补发的耳机！,1
手机不错！用起来很舒服，大气！骚气绝对不输苹果！,1
手机不错.屏幕也很清晰.速度也不错.就是玩久了有点烫手,1
手机不错。。很好用。送的东西也多,1
手机不错。够高大上的。,1
手机不错~,1
手机不错吧,1
手机不错很喜欢，送的贴膜不好用啊其它都好，,1
手机不错很好用，以前是用苹果6的看到三星这款手机挺漂亮就买了一个6给媳妇用了！快速充电很快虽然玩大型游戏手机很热但是正常也没有什么问题，玩大型游戏用过的手机都差不多吧应该都会很热。唯一不满意的地方就是1号刚收到手机就降价了800元联系客服说是退赠品补差价无线充电的包装不小心撕坏了点，还不能退最后只能留着自己用了只能退了其它该退的赠品还了500给我！昨天一看现在5288元同样送的赠品和6088元是一样的只是有些赠品牌子不一样而已！说实话这件事情我真的很不满意很生气希望下次不要在碰到！,1
手机不错很精致漂亮客服很好商家还赠了不少东西赞 一个,1
手机不错是正品，挺喜欢的。不过送的钢化膜不怎么样。唯一不足的就是三星手机电池需改进。,1
手机不错是正品\n郑秀妍全5分,1
手机不错爱不释手啊,1
手机不错用了两天 感觉很流畅 赠品也很多,1
手机不错的，卖家态度也很好，但是会有出现没信号的情况，不知道是手机问题，还是因为手机壳。其他的都还行，,1
手机不错的，除了一个屎黄色的手机套我不喜欢，其他一切都很完美&hellip;,1
手机丰常漂亮，双卡双待实用，还送了电源。\n使用中感觉很棒！,1
手机为什么收到的时候是已经开箱的了    手机倒是真的就是不知道是不是翻新机，开机也没有设置界面直接就进去系统了，算了就这么用着吧,1
手机以拿到  试用一哈原装未开封  手机运行非常完美 礼品也很好 全五分,1
手机使用了4天，把各种功能都试了一遍。非常不错的手机。装了80个软件，都是应用软件，没有游戏，(我不太玩游戏)没有网上其他网友说的那么费电，充满电后，按照普通用法，基本上能用上一天，不管用到%几，晚上睡觉待机，第二天起床后，也就消耗1%的电量，有时候早上起床还是晚上一样的电量，非常省电了。用快速充电器，从5%---100%大概要90分钟左右；若用5V---2A的充电器，大概要充2小时30分钟左右。,1
手机使用了三天才来评价：运行速度快，使用很流畅，拨打接听无杂音，屏幕细腻，色彩清晰度高，特别是夜间照相效果明显，正品无疑。美中不足的是，电池依旧消耗快并有点发热，金色的外壳颜色有点暗不如原来金色的S5靓丽。物流超级快，很给力，服务很好。赠品玻璃膜及无线充电器很实用，很不错的卖家，原来的S5也是在这买的！,1
手机充电会发烫，颜值100分，用了几天下来感觉总体不错，手机硬件这快问题不大。然后店家这边就是买之前找了几次店家咨询，没人搭理。在三星出了新款s6+的时候，入手这块还是比较划算的。,1
手机充电快，但用的也快。不过性能不错，服务也不错。,1
手机充电的时候很发烫，使用过程中还出现卡机现象。不值这个价钱。,1
手机全五星，无可挑剔，就是发货太慢了,1
手机全新未拆封，很漂亮。去三星服务站查了是正品。,1
手机内存占有空间大，充电手机发热，感觉不像行货，在用几天看看。花了6846.送的没有手机架。速度还挺快的。物流不让验货后签收。郁闷。,1
手机刚刚收到，很喜欢，后悔没买绿色的，金色也行吧，卖家很热情礼物也很好谢谢！,1
手机刚到手是原封的，看了评论，之前还担心会有拆封的，现在悬着的心放下了，手机是正品，充电速度很快，内存占的有点高估计ROOT一下就好了，发票没给我啊，我在问一下客服,1
手机刚收到，拍的套餐1，环形充电器如果是黑色的就好了，也怪我自己当时没仔细询问，发票太简约了，不知道是否可以全国联保，开机时已经有微博，支付宝，微信等软件，也不知道是否是机器自带的,1
手机刚用没多久，目前还没发现什么小问题，有问题会追加评论的,1
手机到了，很好，包装完美，就是发货太慢了，媳妇很喜欢，无线也很棒。客服应采儿+全5分,1
手机到了三天了，故意现在才来确认收货的。试用了，确实是不错的手机。超喜欢。,1
手机到手，一句话，高端大气上档次，超喜欢那个无线充电板，还送了一堆礼品，操作反应很快，照相清晰，电池不怎么经用，反正现在的智能手机电池都这样，就是给的那个手机套有点次，其他都不错。,1
手机到手，很不错，送的东西也很好。,1
手机到手一星期 试用下之后评价 检测过是正品 整体感觉非常出众 颜\n值很高 赵丽颖全5分 赞一个,1
手机到手了用了几天 很不错的哈 服务也不错哦 会在来的。稍后有时间上图哈，非常感谢 范冰冰 舒淇哈 全五分全五分哈,1
手机到手后用了两天，屏幕色彩很惊艳，上一个手机用的是荣耀6，屏幕在太阳底下亮度开到最大也看不清，edge+没有这方面的问题。edge+这耗电太快了，买的尊享版，送的无线充电器很好用，但用的时候还是要把原装充电器插在无线充电器上。最后要吐槽的是edge没有钢化膜能完全贴合，高清膜也很难贴，侧边会翘起来。,1
手机到手已经几天了，用着很顺手，也没有出现什么问题，我之前看评论有很多人多拿到手是拆来过的，还挺担心的，不过好像我运气还不错，拿到的是封得好好的。总体来说就是很满意！???,1
手机到手用了两天，屏幕很惊艳，外放音效好，电池用一天无压力，相机效果也不错，有点发热，但不至于烫，可以接受，总的来说是一部好手机，买了不后悔,1
手机到货了，顺丰神速，送的礼物超多，谢谢应采儿的服务，以后买手机还会选你家,1
手机到货了！很好用手机是正品！感谢客服人员的耐心指导谢谢！,1
手机功能非常强大的，但有些小废电。用了一个下午要去充电了。,1
手机原封，很漂亮！送的配件都挺好。全5星。,1
手机可以，是正品。用了一下手机发烫比我以前的果6严重。但是手机档次很高，很漂亮。,1
手机各方面都挺好，满意！！谢谢客服张雨琦,1
手机和描述的一样 大爱,1
手机和描述的一样。性能方面没得说，赞。手机电池就不咋地，没苹果耐用。店家送的礼品也实用。快递方面虽然用顺丰，但是是特惠，真心的慢。总的来说还是可以的，习惯好评了。,1
手机和赠品都很好，有些功能我还在摸索中,1
手机和预期效果一样，就是快速充电要将充电器插头插紧才能快冲，刚开始没注意，略坑。,1
手机品质一流，用着很舒心。,1
手机外形好看 照相是亮点  送的配件很实用  全五分,1
手机外观性能挺好的，完美屏。就是电池不赖用，系统启动软件太多，很占內存,1
手机外观时尚，功能强大很喜欢。是正品,1
手机外观霸气，使用起来性能不错，整体来说高端大气有档次！O(&cap;_&cap;)O~,1
手机太帅气了！颜值爆表哈！电池稍微有点不耐用~,1
手机太漂亮了！还送那么多礼物！店家太赞了！发货速度也很快！,1
手机套有点次，其他都还好吧，毕竟刚出道的,1
手机好，没话说。运行十分流畅，快递也很给力！,1
手机好快，手感不错，运行流畅，很喜欢,1
手机好漂亮啊！特地用了几天来评价！感觉棒棒的,1
手机好用 蓝色的很炫,1
手机好看客\n服佟丽娅服务态度很好,1
手机好速度快,1
手机完美，发货太慢两天才发货，张惠妹5分,1
手机已使用2天，收到的时候是原封。上网查验是正品，送的配件很赞，电量使用还行，看看网页，玩玩微博能用十几小时，拍照效果比同事果六plus好，三星系统还要优化，自带软件太多，后台自做运行的程序太多，3g内存使用率在80%左右。总之很满意的一次网购。,1
手机已拿到手，用鲁大师和安兔兔测试和卖家描述的一样， 林心如全5分,1
手机已收到，包装很好。自己不会换卡，等摸索明白使用后再来评价！,1
手机已收到，很好用，店家服务也挺好的,1
手机已收到！把玩一天后回评：手机非常棒！很多的体验乐趣！尤其是无线充电！太棒了！指纹解锁也不错！高端大气上档次！不比苹果差！,1
手机已经收到 非常喜欢 发货速度非常快 ！,1
手机已经收到，全新原装正品，与店家描述完全相符，试用了几天，没发现有任何问题，反速度也挺快的，只是内存使用随时都是70%~80%，即使什么软件也没运行，但是反应还是不错的，客服唐嫣服务很周到，给赞一个。,1
手机已经收到，还在试用中，后期再来追加评论！感谢送的那么多东西，感谢孙燕姿的服务，孙燕姿全五分！,1
手机已经收到！非常好，非常满意，谢谢老板送的蓝牙耳机和充电宝！还有各式各样的手机套三个非常感谢老板！不给好评都难！,1
手机已经收到3天了 ，玩了两天才来评价，手机是正品，不错，没有网上说的发热啊什么的 ，挺好,1
手机已经用了几天了，感觉十分不错，已经算是安卓的王者了，宋慧乔全五分,1
手机已近收到了，确实不错！发货速度也快，该有的礼品也都是齐的。希望手机在以后的使用中不会发生大的问题。,1
手机应该是正品，不过收到手机时开封了，赠送的东西挺多，剪卡器是个鸡肋，买的是铂光金的手机，赠送的透明壳却是蓝边的，客服解释说是随机发的，凑合用了，总体好评,1
手机应该是正品，就是用时手机发烫，不知道是不是通病,1
手机应该是正品，感觉很好不亚于某水果。,1
